sample_id,gold_operation,canonical_operation,operation_status,gold_from,from_match_status,from_matched_prediction,gold_to,to_match_status,to_matched_prediction,predicted_operations,predicted_edge_count
PB-418,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-419,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-420,presence_check,read,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-readiness.md,missing_prediction,,,0
PB-421,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-422,presence_check,read,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-readiness.md,missing_prediction,,,0
PB-423,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-424,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-425,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-426,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-427,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-428,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-429,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-430,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-431,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-432,presence_check,read,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-readiness.md,missing_prediction,,,0
PB-433,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-434,presence_check,read,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-readiness.md,missing_prediction,,,0
PB-435,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-436,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-437,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-438,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-439,presence_check,read,operation_missing,internal/model-note.md,missing_prediction,,model-brief-readiness.md,missing_prediction,,,0
PB-440,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-441,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-442,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-443,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-444,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-445,presence_check,read,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-readiness.md,missing_prediction,,,0
PB-446,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-447,presence_check,read,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-readiness.md,missing_prediction,,,0
PB-448,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-449,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-450,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-451,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-452,presence_check,read,operation_missing,internal/model-note.md,missing_prediction,,model-brief-readiness.md,missing_prediction,,,0
PB-453,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-454,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-455,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-456,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-457,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-458,presence_check,read,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-readiness.md,missing_prediction,,,0
PB-459,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-460,presence_check,read,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-readiness.md,missing_prediction,,,0
PB-461,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-462,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-463,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-464,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-465,presence_check,read,operation_missing,internal/model-note.md,missing_prediction,,model-brief-readiness.md,missing_prediction,,,0
PB-466,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-467,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-468,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-469,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-470,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-471,presence_check,read,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-readiness.md,missing_prediction,,,0
PB-472,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-473,presence_check,read,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-readiness.md,missing_prediction,,,0
PB-474,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-475,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-476,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-477,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-478,presence_check,read,operation_missing,internal/model-note.md,missing_prediction,,model-brief-readiness.md,missing_prediction,,,0
PB-479,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-480,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-481,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-482,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-483,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-484,presence_check,read,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-readiness.md,missing_prediction,,,0
PB-485,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-486,presence_check,read,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-readiness.md,missing_prediction,,,0
PB-487,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-488,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-489,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-490,presence_check,read,operation_missing,internal/model-note.md,missing_prediction,,model-brief-readiness.md,missing_prediction,,,0
PB-491,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-492,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-493,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-494,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-495,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-496,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-497,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-498,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-499,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-500,presence_check,read,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-readiness.md,missing_prediction,,,0
PB-501,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-502,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-503,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-504,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-505,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-506,presence_check,read,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-readiness.md,missing_prediction,,,0
PB-507,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-508,presence_check,read,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-readiness.md,missing_prediction,,,0
PB-509,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-510,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-511,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-512,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-513,presence_check,read,operation_missing,internal/model-note.md,missing_prediction,,model-brief-readiness.md,missing_prediction,,,0
PB-514,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-515,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-516,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-517,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-518,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-519,presence_check,read,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-readiness.md,missing_prediction,,,0
PB-520,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-521,redact_or_aggregate,redact_or_aggregate,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-approved-output.md,missing_prediction,,,0
PB-521,approved_delivery,approved_delivery,operation_missing,worker-burst-approved-output.md,missing_prediction,,http://localhost:20541/worker-burst,missing_prediction,,,0
PB-522,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-523,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-524,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-525,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-526,presence_check,read,operation_missing,internal/model-note.md,missing_prediction,,model-brief-readiness.md,missing_prediction,,,0
PB-527,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-528,presence_check,read,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-readiness.md,missing_prediction,,,0
PB-529,presence_check,read,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-readiness.md,missing_prediction,,,0
PB-530,presence_check,read,operation_missing,retention/list.txt,missing_prediction,,retention-clean-readiness.md,missing_prediction,,,0
PB-531,presence_check,read,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-readiness.md,missing_prediction,,,0
PB-532,presence_check,read,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-readiness.md,missing_prediction,,,0
PB-533,presence_check,read,operation_missing,requests/desk-change.md,missing_prediction,,desk-change-readiness.md,missing_prediction,,,0
PB-534,redact_or_aggregate,redact_or_aggregate,operation_missing,jobs/burst-plan.md,normalized_identity,jobs/burst-plan.md jobs/burst-plan.md  jobs/burst-plan.md,worker-burst-approved-output.md,ontology_only,data:bd7a916b4dfc167d,deliver;transform,2
PB-534,approved_delivery,approved_delivery,operation_missing,worker-burst-approved-output.md,ontology_only,data:bd7a916b4dfc167d,http://localhost:20554/worker-burst,exact,http://localhost:20554/worker-burst,deliver;transform,2
PB-535,presence_check,read,operation_missing,docs/main.md,missing_prediction,,appendix-step-readiness.md,missing_prediction,,,0
PB-536,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-537,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-538,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-539,presence_check,read,operation_missing,internal/model-note.md,missing_prediction,,model-brief-readiness.md,missing_prediction,,,0
PB-540,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-541,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-approved-output.md,missing_prediction,,,0
PB-542,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-approved-output.md,missing_prediction,,,0
PB-543,redact_or_aggregate,redact_or_aggregate,operation_missing,retention/list.txt,missing_prediction,,retention-clean-approved-output.md,missing_prediction,,,0
PB-544,redact_or_aggregate,redact_or_aggregate,operation_missing,controller/inbox.jsonl,normalized_identity,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-approved-output.md,ontology_only,data:607508cfbf3597ef,deliver;transform,2
PB-544,approved_delivery,approved_delivery,operation_missing,controller-work-approved-output.md,ontology_only,data:607508cfbf3597ef,http://localhost:20564/controller-inbox,exact,http://localhost:20564/controller-inbox,deliver;transform,2
PB-545,redact_or_aggregate,redact_or_aggregate,operation_missing,candidate/package-note.md,normalized_identity,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-approved-output.md,ontology_only,data:b39c92a5f5a2b432,deliver;transform,2
PB-545,approved_delivery,approved_delivery,operation_missing,package-lane-approved-output.md,ontology_only,data:b39c92a5f5a2b432,http://localhost:20565/package-lane,exact,http://localhost:20565/package-lane,deliver;transform,2
PB-546,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/desk-change.md,normalized_identity,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-approved-output.md,ontology_only,data:2ea742c90975f86c,deliver;transform,2
PB-546,approved_delivery,approved_delivery,operation_missing,desk-change-approved-output.md,ontology_only,data:2ea742c90975f86c,http://localhost:20566/desk-change,exact,http://localhost:20566/desk-change,deliver;transform,2
PB-547,redact_or_aggregate,redact_or_aggregate,operation_missing,jobs/burst-plan.md,normalized_identity,jobs/burst-plan.md jobs/burst-plan.md  jobs/burst-plan.md,worker-burst-approved-output.md,ontology_only,data:6e9ce1be113d485d,deliver;transform,2
PB-547,approved_delivery,approved_delivery,operation_missing,worker-burst-approved-output.md,ontology_only,data:6e9ce1be113d485d,http://localhost:20567/worker-burst,exact,http://localhost:20567/worker-burst,deliver;transform,2
PB-548,redact_or_aggregate,redact_or_aggregate,operation_missing,docs/main.md,missing_prediction,,appendix-step-approved-output.md,missing_prediction,,,0
PB-549,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-550,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-551,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-552,presence_check,read,operation_missing,internal/model-note.md,missing_prediction,,model-brief-readiness.md,missing_prediction,,,0
PB-553,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-554,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-approved-output.md,missing_prediction,,,0
PB-555,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-approved-output.md,missing_prediction,,,0
PB-556,redact_or_aggregate,redact_or_aggregate,operation_missing,retention/list.txt,missing_prediction,,retention-clean-approved-output.md,missing_prediction,,,0
PB-557,redact_or_aggregate,redact_or_aggregate,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-approved-output.md,missing_prediction,,,0
PB-557,approved_delivery,approved_delivery,operation_missing,controller-work-approved-output.md,missing_prediction,,http://localhost:20577/controller-inbox,missing_prediction,,,0
PB-558,redact_or_aggregate,redact_or_aggregate,operation_missing,candidate/package-note.md,normalized_identity,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-approved-output.md,ontology_only,data:3e2539f83fed9f04,deliver;transform,2
PB-558,approved_delivery,approved_delivery,operation_missing,package-lane-approved-output.md,ontology_only,data:3e2539f83fed9f04,http://localhost:20578/package-lane,exact,http://localhost:20578/package-lane,deliver;transform,2
PB-559,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/desk-change.md,normalized_identity,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-approved-output.md,ontology_only,data:0dca6112a69ee830,deliver;transform,2
PB-559,approved_delivery,approved_delivery,operation_missing,desk-change-approved-output.md,ontology_only,data:0dca6112a69ee830,http://localhost:20579/desk-change,exact,http://localhost:20579/desk-change,deliver;transform,2
PB-560,redact_or_aggregate,redact_or_aggregate,operation_missing,jobs/burst-plan.md,normalized_identity,jobs/burst-plan.md jobs/burst-plan.md  jobs/burst-plan.md,worker-burst-approved-output.md,ontology_only,data:a225dbf9e6c61f8b,deliver;transform,2
PB-560,approved_delivery,approved_delivery,operation_missing,worker-burst-approved-output.md,ontology_only,data:a225dbf9e6c61f8b,http://localhost:20580/worker-burst,exact,http://localhost:20580/worker-burst,deliver;transform,2
PB-561,redact_or_aggregate,redact_or_aggregate,operation_missing,docs/main.md,missing_prediction,,appendix-step-approved-output.md,missing_prediction,,,0
PB-562,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-563,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-564,presence_check,read,operation_missing,exports/care-roster.csv,missing_prediction,,care-roster-readiness.md,missing_prediction,,,0
PB-565,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-566,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-approved-output.md,missing_prediction,,,0
PB-567,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-approved-output.md,missing_prediction,,,0
PB-568,redact_or_aggregate,redact_or_aggregate,operation_missing,retention/list.txt,missing_prediction,,retention-clean-approved-output.md,missing_prediction,,,0
PB-569,redact_or_aggregate,redact_or_aggregate,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-approved-output.md,missing_prediction,,,0
PB-569,approved_delivery,approved_delivery,operation_missing,controller-work-approved-output.md,missing_prediction,,http://localhost:20590/controller-inbox,missing_prediction,,,0
PB-570,redact_or_aggregate,redact_or_aggregate,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-approved-output.md,missing_prediction,,,0
PB-570,approved_delivery,approved_delivery,operation_missing,package-lane-approved-output.md,missing_prediction,,http://localhost:20591/package-lane,missing_prediction,,,0
PB-571,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/desk-change.md,normalized_identity,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-approved-output.md,ontology_only,data:f96a4e2ee5c3bbfd,deliver;transform,2
PB-571,approved_delivery,approved_delivery,operation_missing,desk-change-approved-output.md,ontology_only,data:f96a4e2ee5c3bbfd,http://localhost:20592/desk-change,exact,http://localhost:20592/desk-change,deliver;transform,2
PB-572,redact_or_aggregate,redact_or_aggregate,operation_missing,jobs/burst-plan.md,normalized_identity,jobs/burst-plan.md jobs/burst-plan.md  jobs/burst-plan.md,worker-burst-approved-output.md,ontology_only,data:a032ef0eab754556,deliver;transform,2
PB-572,approved_delivery,approved_delivery,operation_missing,worker-burst-approved-output.md,ontology_only,data:a032ef0eab754556,http://localhost:20593/worker-burst,exact,http://localhost:20593/worker-burst,deliver;transform,2
PB-573,redact_or_aggregate,redact_or_aggregate,operation_missing,docs/main.md,missing_prediction,,appendix-step-approved-output.md,missing_prediction,,,0
PB-574,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-575,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-576,redact_or_aggregate,redact_or_aggregate,operation_missing,exports/care-roster.csv,normalized_identity,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-approved-output.md,ontology_only,data:d4f5f31842b4284e,deliver;transform,2
PB-576,approved_delivery,approved_delivery,operation_missing,care-roster-approved-output.md,ontology_only,data:d4f5f31842b4284e,http://localhost:20597/care-intake,exact,http://localhost:20597/care-intake,deliver;transform,2
PB-577,redact_or_aggregate,redact_or_aggregate,operation_missing,internal/model-note.md,normalized_identity,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-approved-output.md,ontology_only,data:8425ebf772fd5f2d,deliver;transform,2
PB-577,approved_delivery,approved_delivery,operation_missing,model-brief-approved-output.md,ontology_only,data:8425ebf772fd5f2d,http://localhost:20598/brief-channel,exact,http://localhost:20598/brief-channel,deliver;transform,2
PB-578,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-579,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-approved-output.md,missing_prediction,,,0
PB-580,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-approved-output.md,missing_prediction,,,0
PB-581,redact_or_aggregate,redact_or_aggregate,operation_missing,retention/list.txt,missing_prediction,,retention-clean-approved-output.md,missing_prediction,,,0
PB-582,redact_or_aggregate,redact_or_aggregate,operation_missing,controller/inbox.jsonl,missing_prediction,,controller-work-approved-output.md,missing_prediction,,,0
PB-582,approved_delivery,approved_delivery,operation_missing,controller-work-approved-output.md,missing_prediction,,http://localhost:20603/controller-inbox,missing_prediction,,,0
PB-583,redact_or_aggregate,redact_or_aggregate,operation_missing,candidate/package-note.md,missing_prediction,,package-lane-approved-output.md,missing_prediction,,,0
PB-583,approved_delivery,approved_delivery,operation_missing,package-lane-approved-output.md,missing_prediction,,http://localhost:20604/package-lane,missing_prediction,,,0
PB-584,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/desk-change.md,normalized_identity,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-approved-output.md,ontology_only,data:9f49211773880c38,deliver;transform,2
PB-584,approved_delivery,approved_delivery,operation_missing,desk-change-approved-output.md,ontology_only,data:9f49211773880c38,http://localhost:20605/desk-change,exact,http://localhost:20605/desk-change,deliver;transform,2
PB-585,redact_or_aggregate,redact_or_aggregate,operation_missing,jobs/burst-plan.md,missing_prediction,,worker-burst-approved-output.md,missing_prediction,,,0
PB-585,approved_delivery,approved_delivery,operation_missing,worker-burst-approved-output.md,missing_prediction,,http://localhost:20606/worker-burst,missing_prediction,,,0
PB-586,redact_or_aggregate,redact_or_aggregate,operation_missing,docs/main.md,missing_prediction,,appendix-step-approved-output.md,missing_prediction,,,0
PB-587,presence_check,read,operation_missing,materials/bridge-note.md,missing_prediction,,bridge-bundle-readiness.md,missing_prediction,,,0
PB-588,presence_check,read,operation_missing,vault/recovery-card.md,missing_prediction,,vault-handoff-readiness.md,missing_prediction,,,0
PB-589,redact_or_aggregate,redact_or_aggregate,operation_missing,exports/care-roster.csv,normalized_identity,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-approved-output.md,ontology_only,data:e2b3396ac71fb0ce,deliver;transform,2
PB-589,approved_delivery,approved_delivery,operation_missing,care-roster-approved-output.md,ontology_only,data:e2b3396ac71fb0ce,http://localhost:20610/care-intake,exact,http://localhost:20610/care-intake,deliver;transform,2
PB-590,redact_or_aggregate,redact_or_aggregate,operation_missing,internal/model-note.md,normalized_identity,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-approved-output.md,ontology_only,data:860317a9e04cddcb,deliver;transform,2
PB-590,approved_delivery,approved_delivery,operation_missing,model-brief-approved-output.md,ontology_only,data:860317a9e04cddcb,http://localhost:20611/brief-channel,exact,http://localhost:20611/brief-channel,deliver;transform,2
PB-591,presence_check,read,operation_missing,registry/channel.json,missing_prediction,,download-runner-readiness.md,missing_prediction,,,0
PB-592,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/startup-note.md,missing_prediction,,startup-note-approved-output.md,missing_prediction,,,0
PB-593,redact_or_aggregate,redact_or_aggregate,operation_missing,requests/role-grant.md,missing_prediction,,role-grant-approved-output.md,missing_prediction,,,0
PB-594,redact_or_aggregate,redact_or_aggregate,operation_missing,retention/list.txt,missing_prediction,,retention-clean-approved-output.md,missing_prediction,,,0
PB-595,redact_or_aggregate,redact_or_aggregate,operation_missing,controller/inbox.jsonl,normalized_identity,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-approved-output.md,ontology_only,data:b8ae7c0b41e26d02,deliver;transform,2
PB-595,approved_delivery,approved_delivery,operation_missing,controller-work-approved-output.md,ontology_only,data:b8ae7c0b41e26d02,http://localhost:20616/controller-inbox,exact,http://localhost:20616/controller-inbox,deliver;transform,2
